Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,ClassCategory_0,Machine
-2.440857085345368,-4.896813762879155,-0.1073456742077146,3.603966122958296,1.6811058000088352,3.0498025882357265,-5.2286404583820785,3.5906320449082765,1.4426540767296954,0.017618496777043535,-7.8170525254464085,-0.025442012265384534,1.692660074055773,-1.2424863090161204,0.30752105386843287,-4.650994676316134,0.5287025170184675,0.04173658807276978,-3.5077587634710703,-0.438921994469148,-1.4296186208006116,6.120363417834255,1.6456409699129797,-0.23583426275935845,0.07517285732997711,-0.9965585589319665,-5.0296086374891695,-6.2657102814960055,3.071798183220973,1.2530515909781805,1.0,15.0
3.0175772398410197,-1.5810835793827265,-4.461466401047533,0.46648364456253805,-1.5566096057009466,2.398082537991836,-1.2534560179565708,-1.6280688831138252,4.707496063356857,4.4222830339576245,-1.1446611339606196,0.931604655748593,-5.7122194699108215,1.6772030041616282,-3.3404577103462243,-0.1024691947867171,-1.2272872222222981,-1.3284827524423033,0.03600233751531465,-1.5560698436003688,-8.105284090735466,-1.680941041317103,-6.241307843642443,0.9230201175371341,-1.0043374806158183,0.45920054694754087,0.48097706403280704,-1.4322049535384727,-3.280000306026097,-1.953828359374222,0.0,15.0
0.48881956391811004,-2.5868668614579833,0.28755840730781773,2.917012521764084,5.563131806716418,3.9331676319234474,2.958903246502158,0.16982376113289752,2.7245536186137156,-0.37059592006423603,-1.3021495211416316,3.3497166587845864,-4.4639313910203615,-4.091346551617231,2.4541571058147342,-4.213053943418334,-1.317536927687483,0.5158937078252668,-1.323747252544835,-3.8780479697093986,-4.120296857919339,3.0637611605485313,2.0318968636520243,-0.81657400905127,-1.3311193563598906,1.7059228066416563,5.173000286800482,-1.244485495905894,2.172584718521108,2.5064892052566456,0.0,15.0
-2.8789316737126898,1.284470206585302,-0.15841465843821081,-2.8350776236252804,4.7955821096709075,2.040434097860696,-0.29508596654947866,-3.0407186042781253,-2.547032900704512,-0.5573102044197049,-3.9295533009897228,-0.17236173518819972,-3.999663490487947,0.09782309073511472,2.272191421701279,0.8806893249325901,4.2935888608127595,-6.73292140949109,1.7878253525671302,2.69228359978494,2.961230702572998,-3.0179429858394404,-1.4404090574143436,1.6766947303266626,-0.7912404692660788,-6.340478264738935,2.1721901039121896,2.4528608496594746,3.4639150643269443,4.200064794555977,1.0,15.0
-1.6373951935215874,2.9389175952082383,-1.8966521788490107,-0.2901943493305959,-0.12845458669804352,0.33476125770710274,-0.783347435857421,1.543372116318874,3.1600525160200394,-4.989331421089226,-2.0968192364001066,-0.19463522622888701,7.139018263185359,0.2516768407726888,-1.0055893116187498,1.214576597331121,-1.2217709710270725,-3.7537313210574283,-3.6939660630698485,-3.0752488788387,-3.3941602580511048,-0.12537951761263436,1.2701095734757322,-1.3908672794782524,0.42592040399134073,1.7996113058193486,-0.5169305391195445,2.6397089584933817,0.08325520790219118,-0.29065921854194404,1.0,15.0
3.386668515776038,1.4493424644231447,-0.5823936005284996,-2.3928636033250865,-2.8441910934862724,-0.8665560229671334,0.7543542770483795,-1.7893324158777812,-7.067223900029202,-3.387611431314942,3.54041218954768,0.9106864949470294,-6.398136704091784,-3.1171017903340625,-2.2352397643936053,3.9095493931160648,-0.014358383486456754,2.1751016102232423,3.712059401832314,3.6766533778841324,2.2159536818470587,-0.4469332126852828,-2.4553786065232557,-2.2822833110060308,-2.3595205330465405,0.5332396772782533,-0.34689401534239017,-4.92254336266013,-3.0098578058487346,-2.5978348964306313,1.0,15.0
-3.2951703006499975,0.008344544171028383,-0.539119770639672,3.3463080604282944,-4.236959727564738,-0.8774958069873654,0.0851807225901045,-2.77349422346769,-2.385239904054513,-3.697027188090792,1.2174628883532272,1.903466706399044,2.921640937594065,2.984457916647113,-1.4236997619995873,-1.884573697754747,-2.157279636841629,-2.592671566659909,3.656947340384406,1.0181882352834417,-0.7982646271984275,1.8239242725285372,-2.222010440771818,1.0943524231871036,3.2103377614624833,3.95914502725844,0.14492262221421148,-0.4038870820486524,-0.49894016148206344,0.7154498146744519,1.0,15.0
-5.5467050540147715,-2.2853278866072704,0.16601349923337463,-0.16771364826544935,3.605611391721391,-7.956074490792223,2.3709887424162344,-2.2790113360808144,5.0568226590406535,-1.3889465290955014,2.0075607274682308,0.2073545250891575,-4.248149523345288,1.9964984106410502,7.41937764756135,-2.3691791898435355,-2.8952456097888875,-0.2122680409864733,1.4131291671698478,-5.916049456428832,-0.060009364847219596,0.6207145328902381,0.13765755784766717,-1.136942140521316,0.025351851658422964,-2.6366956332092317,-3.8496988342887137,-0.36250901314987505,3.5129760240742094,-1.4891145165770632,1.0,15.0
2.9920921139292367,2.2093526253658062,2.4072094508741197,-5.658044278833025,5.141228102494287,-4.482429100521426,3.717976765790507,1.2047643769421676,4.137169303050371,-1.5910301855324738,5.586795920958369,-0.7888532328407218,-2.535632382888045,1.9485198791957208,5.092478190162711,4.631819538591622,4.551046808412912,4.784598755984672,2.0129156133812995,-5.876128724963686,2.6325299755504683,1.257742752898474,7.150631166579287,2.7081833198801832,1.3597557475606954,1.5110794690719653,2.1082036115590297,1.5710051143389203,-1.2138491360100765,-2.8182454108185713,1.0,15.0
-2.201744912373125,-3.9100897379777004,-0.5620253679682703,-4.41900094461159,1.1672645170286664,1.4809944827788466,-3.7332243059356918,0.2729817684618659,-5.1478494244166315,-6.807760257913204,2.8365725793194763,-0.1689083928068198,-0.18981552925567885,0.12169673219063402,2.310016972835404,-3.4658063553211256,6.425739793118192,4.509360918470753,3.21803259931692,-5.026060069641121,-0.4843814601941706,-3.5363252699941916,-1.9222896163534544,-3.652825896495244,-1.3110675093671835,-6.068926093650764,-4.874454349826368,-1.9074461349938958,-3.1091800288000213,-4.678223031726201,1.0,15.0
