Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,ClassCategory_0,Machine
-6.276273132599425,-20.129150091165613,14.152938136021673,-11.263039126025546,22.6986052299923,-13.801607267966183,-27.243036250457305,5.3945667317291335,8.561601157617407,-5.341040678168417,17.86954990945821,16.678976075236903,18.763513045493998,-6.333522653286104,17.14167466104919,-22.654199023538027,-0.0151407576055735,-9.777304340432186,-10.538322224589132,-27.638051258047383,-9.635736966489194,32.790937355631534,-3.7230215450213695,1.1806633053675175,18.505439763086613,-20.51164322041791,-8.087884520763883,7.165145126270837,-13.34357222278074,0.9805042168946354,0.0,4.0
-15.100661159981836,-24.70644839165658,-5.906751607242743,-17.043387443922985,14.235896168178764,29.00151137313388,1.019152836665746,26.66066361520648,-6.18313152684817,9.05410318469752,-1.774802888779151,-6.56937888173715,-9.055474095883635,-26.860045458864075,5.275858571198922,-18.62573385638538,14.81093439654308,-19.803737513462156,10.557655934354964,7.223982913942167,-2.5646691525783094,-25.524173484498508,20.959818331665943,-15.343912173073782,-10.969385775708414,2.3901404530583648,12.347218376444776,-4.163723233699855,4.325265522152375,-19.193712061842,0.0,4.0
-14.108514769287758,2.2776336693919896,-14.786736711341408,-16.42271105539953,10.013362207161212,7.0206843656726345,-22.58359222979293,-7.55765555958674,-20.88532431971011,-1.1133838596165728,-10.01130881611045,-24.723061380745303,25.192721009843467,-22.54886607320914,7.803292200567914,1.3418024847810814,6.72557017934557,-41.51536279552088,5.302165094451111,-15.779620307038655,-2.768941656084446,20.85819913279848,38.53723189686424,-10.401844324231584,11.34548620709093,-17.116347490663003,23.821832948437116,5.059363401745061,12.199219208597992,-13.263657707087356,1.0,4.0
4.475337572425544,-20.54593612044816,-3.323539884473693,-4.293793275224923,17.089957772724894,-8.098130631563029,-6.630832768008872,-5.118167892126527,1.48598427341367,4.9750666905107375,-14.747627361101625,12.040011692764171,14.318451432688155,21.76622483778761,0.1625042518515642,-3.8969442500554408,6.456614477585351,-2.569106581432562,-12.566884002345253,-19.836998532571062,14.194970477443164,-13.93245646117025,12.797370129133288,-4.116643189688771,20.060496084951787,16.169961563250148,21.19808159422592,-22.289770673031107,6.868595756767097,0.7411771771346203,1.0,4.0
-26.114047309270365,10.704008407997453,-32.23861176718084,-25.45187606898772,5.987784195313772,3.3796256022798614,-18.84317912694246,7.415671399497084,-12.673187787083126,-10.43808214292919,2.7421837821136545,-17.138925927069987,-2.085794120330647,9.445576513669668,17.628363123703643,15.460392978035362,-0.0887676264294219,-44.77355768792188,-5.506965413670452,1.484333757195401,2.1453841595881475,17.777608898703125,45.8868668299212,-16.51689105605193,7.329447027262866,-28.14267547099119,50.19195257669693,-39.97349756219941,13.03081255124672,18.74093116453688,1.0,4.0
-19.81270109199725,9.756978236492044,-12.12601756376355,-13.126166404186268,-25.024488408908844,23.53022889235461,32.67845109628684,33.88563732088155,15.781708495574437,5.893944629983518,9.355015737823862,-14.202887128654602,-13.821108331191471,-2.377583617291177,-15.614752034346544,-34.40780087525624,32.67215281468721,20.14313028315804,16.726813332659,25.58877785198305,8.789597061714955,-42.29152412174469,21.783271449302504,-5.64499176920493,-22.041926176095277,-2.5766269038688887,21.606076284987637,-13.650478052311836,9.888210292945894,25.228548432001567,1.0,4.0
1.4342993490327074,-14.333416344333486,-0.4240224061602231,11.037771898481758,-38.39812630739161,7.019593107310088,-2.901358834123742,-7.053510498114401,42.266217103136135,6.656739733369155,9.638336267446522,17.859972419697442,-3.7641557238285457,4.586655063697566,-20.499098618726205,-32.3830529252173,0.8461912052800868,10.29462659627614,27.57319309864045,1.975543281773324,21.21512551352376,3.4707566230137465,-1.0207504507888745,2.67222133107839,-11.530258703019072,-18.13068202479325,-0.545683217313564,-23.9698781690981,-28.17905426279851,38.98268637416859,0.0,4.0
24.30209336225013,-22.893185013364395,23.08109442122725,28.754793013144425,-15.0092318939159,-7.984943838520346,4.748787216864058,-15.919096595531004,11.987758257719513,-8.924923229597617,19.986975572952502,0.4445432330120797,4.829097427691883,5.183230687702458,-6.4156784029990055,-6.442295433377195,13.279619803260216,-8.429043072145083,1.410865990835426,-10.861786267817797,-1.742699516076583,13.188921139508857,16.63322977247439,24.22635662238752,0.7653512785837608,-16.242578084162638,-9.339004331153074,9.554745016568988,1.246766287840129,-1.3190474750508745,0.0,4.0
-5.049414686597587,-36.78748550659933,-0.2481828155828895,24.5576329773948,-13.472085958275017,4.018444393339334,7.419879624504922,-0.511590034956694,28.007080458615015,18.38044434293869,-3.193407601031748,33.82620725665104,-7.354477599213061,-10.42748597857272,6.739914281927923,-21.474784617401014,-18.519612260572885,22.54779480779242,3.8670584063910174,-8.30320507545012,-7.50276162217735,13.71716333640426,-11.259691963573289,-6.831641433406011,-31.455677820615477,0.9676422747271908,-27.89985192895093,12.792208474984427,-23.678979459365728,22.330040396062024,0.0,4.0
-14.329360772148616,-9.52107241263749,-7.266791202835618,0.5512424832817224,-3.2848349773604686,-17.598626345326107,-5.375488439309823,0.0297138850042411,-0.8695831563491097,-10.480549875110016,0.1142668123252721,-0.7514728151315624,-3.794257847631258,-7.007860191740701,-10.562866861131416,-7.635281971084395,1.5714435227313055,-6.530747684964442,20.358702368286377,-21.86078011911491,27.868324217638616,-2.137297426756085,16.797731638034605,16.99763007284822,1.827811533830279,-25.26416476768614,-6.8491880731325,-21.533429159195823,-14.977368406206663,-0.4184769226081215,0.0,4.0
