Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,ClassCategory_0,Machine
-15.155849468726856,-5.343985175337292,-7.496904332305158,16.120814883873972,-34.93024667424449,-18.640327061785506,17.95404148203095,-22.99957481158722,1.2135850631467966,-9.077129325065547,-20.2465063458842,-14.685879849179166,-20.57099936015261,-13.742585640163806,2.091332703415489,-12.770035086987908,-14.071744095323336,-2.4531237531947774,-7.844961335899301,22.0088986159063,2.990819568333828,-26.321320596005176,-8.197733156391331,24.875320285473016,-22.51212624215872,12.512227049271814,-1.342176400175206,21.337015647041422,12.004935566432057,-10.506514892413188,1.0,2.0
5.709971797736583,-6.92875378690484,3.510120162584496,-33.08386259459254,8.390439051830597,-25.914593746266718,15.098310252760276,18.130394117595728,9.873064281472676,-9.061508550775336,27.165755121902635,14.17057344488464,-4.833409974410255,13.099691966675223,29.24830354485616,-11.165323494101292,12.24793159479328,-9.802754679359978,10.315039890153292,16.37771453200837,4.876978087832293,4.807628404903116,-2.514615117056799,9.743731421178316,9.180451885468852,-35.9118454983418,17.00575172996569,-11.935386451478958,-5.085175161072677,-11.898967224990786,0.0,2.0
-5.06401441799122,11.820396995139204,-8.822906147283074,-21.135475048050854,51.68157021470621,-9.967239600239372,-11.238209511657592,48.87029504231234,-12.30781720603454,-21.280026290295407,-8.012216094377994,-7.083291907630611,15.225238672907004,-23.20048879891185,-17.510794222531626,-6.72176554377427,29.3649443914664,-30.194527071365464,-3.7924500331522255,-18.946813086135226,12.71899274640675,26.26898862830834,-9.859952114728856,-16.569144509170762,14.528834519321771,-34.736888705750125,-10.839885288620875,-18.71553223677384,-27.81465434951395,29.64285813294489,1.0,2.0
14.536589402787165,-32.10518730320669,-20.883160302400206,37.07195019174544,-10.58944033371829,15.41904522735988,-29.18658174907532,8.613821167553208,-7.788979137436653,11.357604450692984,-21.836312375253613,1.7607403971938798,18.97006990360984,-17.82982311223366,2.3841621293621182,-16.963019896677675,-13.029648863520109,-44.35794593047516,7.963532568865435,-11.222643062262222,9.508278464362744,19.60996332366341,16.611014181820543,5.3182808427837385,5.786425251200297,1.0745053380374443,-11.991700206230032,-9.063921353231851,-29.5288929349196,-12.642603001309771,0.0,2.0
6.979919651248756,-10.711925129680504,-6.723587736966344,10.426063074929704,-7.954720653188568,23.107075486754184,0.9591686580448966,-6.582160446936893,-14.245928799594887,44.778693444715564,2.97603201154023,-1.4435064071548365,11.300908026331635,-3.8436114674295783,-4.812236477209374,-29.94530499700753,8.068011703454161,9.239597107500344,26.033943308992484,1.246941653832053,-5.069845660546394,-7.690524630387376,15.840421523585096,-9.158558730316903,0.2415660009544069,11.748328150799082,22.44720423863339,-23.868255308805253,3.620347062072808,11.421144434876398,1.0,2.0
17.1204561176817,-38.25743755164888,-3.760648521172935,52.38958097056933,-10.025608986923356,-29.87296498125789,-18.386808728290124,-13.616619159395585,9.934156400502207,-2.1369795849749043,-14.456366645480504,-9.65397664953661,9.19377851243034,12.47325192171882,-1.5015035474970029,-11.262203672231507,-11.400772806432329,-2.285695017718501,24.687634449327184,-14.863995848931658,9.200054935878152,21.9560075246791,-27.75404622134279,0.3895929049730411,15.10466454449547,-24.08747611664608,5.86509826122764,-21.276932917477225,1.4351140970891545,-22.700458712184,0.0,2.0
0.8108374402100684,-25.2859524631566,3.3875379767300515,-2.030150776457728,-3.395145434557292,32.07189407473916,-7.24475363462812,-5.693071154605095,-7.213008222561778,-11.74748321806998,13.009021336072829,-13.992174943552468,2.959199558852472,-20.41006138176366,18.341052540265213,0.3465013868599929,-4.559422292765156,-8.080982197342902,-7.923723999446173,-19.14548700584545,-8.913264099653514,12.121211742074143,41.42477697338742,27.163093999772755,-12.889423551894067,8.736292042117476,11.623519622439392,21.809593661068952,-1.643115934203272,9.028433567057665,1.0,2.0
-1.9814482913703613,-2.7233851657250203,3.668064288398997,-22.568965033655044,16.8683731820433,31.807495550136085,32.16940868486741,9.928225866153484,25.919451436591675,-22.917470050238855,8.002251235688638,7.100698777617597,-11.502699408805258,-3.500812956671705,-5.378938984804951,5.153227480426603,15.489522646870624,-5.190976089188838,6.284359441405712,16.967810977438116,16.702869038464765,-12.115958088734985,0.7109680553317812,-11.565740296662636,8.7259082728994,-17.94535395969607,-2.599974980630964,-29.61116487373348,3.854896104081526,37.93609711487613,0.0,2.0
-5.028602502380383,-1.9652891846638665,-1.2467336849117443,-4.919557095146258,-1.8324919382318177,17.975313889175567,3.0648004376615154,-0.3195813401102434,-1.2849680193720163,11.758677068978267,-17.621722959333308,13.555759250472864,21.681514195568905,-11.852511669666756,10.85882804599849,-5.864661827748892,-0.7075225263527463,-34.70682507940025,5.121158310617328,1.2961617857269934,-9.163881985709462,-1.5359103940660708,33.56069800117509,-25.632311197776108,-2.256106436903056,-6.531403349517788,7.783361911481348,3.674291937227099,-25.1132352132041,1.533699404157404,0.0,2.0
7.780274082898583,4.245979871736219,-5.020925753871544,4.037726050756592,9.491303117492029,13.45762759692782,-25.33135412819745,12.716342160848146,-29.53444722585477,-0.7185907284437505,-5.759154061654095,-2.7937737287147657,0.5163019416954326,-15.60424902284943,21.0995801254909,-4.163487342496891,6.553543418385873,-33.431419302360325,-5.045786509220053,-22.950912541149417,-20.51084437554329,44.826858093651,37.93051990755788,-9.785195892881918,-25.29166984125573,-10.9764670129807,1.426355046484689,11.694327091653149,-7.048363856457879,4.923497136118131,1.0,2.0
